Travel ID,SOURCE,DESTINATION,Transaction Value,COST,DATE,EMPLOYEE_ID,Main Category,Sub Category,Emission Factor,Emission,Title,DEPARTMENT
2067,Quebec City,Hamilton,7800.61,974.582623166095,2022-06-08,1465,Ground Travel,Train,0.15,1170.0915,Marketing,Sales
2068,Quebec City,Hamilton,3228.41,159.06381153657748,2022-11-12,3680,Air Travel,Commercial Airline,0.16,516.5456,IT,Marketing
2069,Kitchener,Winnipeg,1.0,278.6816338573801,2020-11-13,91,Accommodation,Green Accommodation,0.05,0.05,Marketing,Sales
2070,Kitchener,Vancouver,8.0,248.86684277747435,2022-03-07,1753,Accommodation,Lodging,0.08,0.64,IT,Marketing
2071,Winnipeg,Edmonton,3528.15,419.2322423775805,2022-12-21,961,Ground Travel,Ferry,0.18,635.067,IT,Marketing
2072,Toronto,Toronto,9.0,265.50894326038406,2021-11-30,3306,Accommodation,Hotel,0.1,0.9,HR,Sales
2073,Calgary,Ottawa,8.0,555.7403242584501,2020-03-08,298,Accommodation,Lodging,0.08,0.64,Marketing,Finance
2074,Quebec City,Calgary,6.0,842.188709243483,2021-12-15,27,Accommodation,Lodging,0.08,0.48,Sales,Sales
2075,Ottawa,Calgary,4.0,565.2968422772665,2022-01-02,2320,Accommodation,AirBnB,0.09,0.36,IT,HR
2076,Vancouver,Kitchener,3981.74,895.0425242414495,2023-06-25,3526,Ground Travel,Car,0.2,796.348,Finance,HR
2077,Toronto,Montreal,1782.03,377.4314535129797,2020-05-24,1466,Ground Travel,Train,0.15,267.30449999999996,Finance,HR
2078,Hamilton,Calgary,5611.99,636.6333891308996,2022-07-15,774,Ground Travel,Ferry,0.18,1010.1582,HR,Marketing
2079,Winnipeg,Montreal,6001.91,938.0829645022252,2021-11-17,1980,Air Travel,Commercial Airline,0.16,960.3056,HR,Sales
2080,Kitchener,Winnipeg,1298.68,324.3114692850918,2020-04-15,1880,Air Travel,Private Jet,0.27,350.64360000000005,Finance,Sales
2081,Vancouver,Quebec City,1.0,649.935245215598,2021-03-25,4021,Accommodation,Green Accommodation,0.05,0.05,HR,HR
2082,Kitchener,Ottawa,7.0,928.4347714446385,2022-01-28,3151,Accommodation,Lodging,0.08,0.56,Marketing,Marketing
2083,Vancouver,Vancouver,10.0,334.3987791671235,2020-10-26,1134,Accommodation,Lodging,0.08,0.8,HR,HR
2084,Vancouver,Winnipeg,3161.87,691.1179887403748,2023-02-08,1025,Ground Travel,Train,0.15,474.28049999999996,Finance,Finance
2085,Edmonton,Toronto,2.0,222.3685100956554,2021-11-03,2017,Accommodation,Lodging,0.08,0.16,HR,Marketing
2086,Toronto,Quebec City,4938.61,969.9508826198536,2020-02-01,2417,Air Travel,Private Jet,0.27,1333.4247,Sales,Sales
2087,Edmonton,Toronto,4.0,698.9718622928389,2023-12-24,3696,Accommodation,AirBnB,0.09,0.36,Marketing,Finance
2088,Winnipeg,Kitchener,2616.21,697.4381035975188,2023-08-07,2719,Air Travel,Private Jet,0.27,706.3767,Finance,Marketing
2089,Vancouver,Edmonton,1070.12,908.7594130942085,2020-12-09,4709,Ground Travel,Train,0.15,160.51799999999997,Marketing,HR
2090,Montreal,Kitchener,1354.6,110.58092059959543,2022-10-09,69,Air Travel,Private Jet,0.27,365.742,Marketing,Finance
2091,Calgary,Vancouver,3.0,905.2060396793046,2020-10-24,4230,Accommodation,Hotel,0.1,0.30000000000000004,Marketing,Marketing
2092,Ottawa,Calgary,10.0,178.7867308507296,2020-05-09,2787,Accommodation,Green Accommodation,0.05,0.5,Marketing,Finance
2093,Calgary,Kitchener,5.0,340.3187198515501,2020-12-31,1446,Accommodation,AirBnB,0.09,0.44999999999999996,Marketing,Marketing
2094,Calgary,Kitchener,9895.01,434.41128919227225,2023-12-31,1069,Ground Travel,Train,0.15,1484.2515,Finance,Marketing
2095,Edmonton,Montreal,10.0,127.53151286902376,2023-10-20,114,Accommodation,Lodging,0.08,0.8,Finance,HR
2096,Kitchener,Montreal,2.0,460.7330024068124,2023-11-20,1264,Accommodation,Green Accommodation,0.05,0.1,HR,Sales
2097,Hamilton,Ottawa,7.0,159.61313448258153,2020-03-10,1045,Accommodation,Lodging,0.08,0.56,IT,Sales
2098,Winnipeg,Hamilton,6513.0,312.84274983955055,2023-12-12,4940,Ground Travel,Train,0.15,976.9499999999999,IT,Sales
2099,Quebec City,Toronto,4648.93,855.8346082735403,2022-03-15,316,Air Travel,Private Jet,0.27,1255.2111000000002,Finance,Finance
2100,Montreal,Quebec City,8085.66,657.1019217305192,2021-09-05,443,Air Travel,Private Jet,0.27,2183.1282,IT,HR
2101,Kitchener,Kitchener,8.0,771.5917279419521,2021-12-09,2998,Accommodation,Lodging,0.08,0.64,Finance,Marketing
2102,Edmonton,Winnipeg,3175.99,667.22308714915,2023-11-24,3927,Ground Travel,Ferry,0.18,571.6782,Finance,IT
2103,Montreal,Ottawa,3.0,801.0065228789323,2020-11-29,3794,Accommodation,Hotel,0.1,0.30000000000000004,IT,IT
2104,Edmonton,Edmonton,1321.22,494.6381772210474,2022-05-15,193,Ground Travel,Car,0.2,264.244,HR,HR
2105,Toronto,Ottawa,9.0,410.28347879354817,2021-10-30,2629,Accommodation,Green Accommodation,0.05,0.45,IT,Marketing
2106,Kitchener,Winnipeg,3.0,872.3153591322489,2022-07-22,253,Accommodation,Hotel,0.1,0.30000000000000004,IT,HR
2107,Edmonton,Toronto,6002.03,239.14418229029116,2023-07-09,958,Air Travel,Private Jet,0.27,1620.5481,Marketing,Marketing
2108,Winnipeg,Vancouver,5623.59,600.5690508703021,2023-11-05,4642,Air Travel,Commercial Airline,0.16,899.7744,Finance,HR
2109,Hamilton,Hamilton,7.0,869.7003274028348,2022-07-07,32,Accommodation,Lodging,0.08,0.56,Finance,IT
2110,Vancouver,Montreal,7342.38,501.5228202264844,2022-04-03,1085,Air Travel,Commercial Airline,0.16,1174.7808,Sales,IT
2111,Quebec City,Edmonton,5.0,419.4315837789374,2023-06-02,3812,Accommodation,AirBnB,0.09,0.44999999999999996,Marketing,Finance
2112,Edmonton,Kitchener,6456.5,186.65718921200403,2021-09-05,3438,Air Travel,Private Jet,0.27,1743.255,Sales,IT
2113,Calgary,Calgary,3661.44,682.7356588938815,2023-08-27,2833,Ground Travel,Ferry,0.18,659.0592,Sales,HR
2114,Calgary,Hamilton,4004.07,951.4329788983454,2023-08-30,1394,Air Travel,Private Jet,0.27,1081.0989000000002,Marketing,HR
2115,Edmonton,Ottawa,5.0,459.64214775143716,2021-06-28,4419,Accommodation,Hotel,0.1,0.5,IT,HR
2116,Edmonton,Edmonton,10.0,513.4672549917333,2023-05-26,2368,Accommodation,Green Accommodation,0.05,0.5,HR,Sales
2117,Calgary,Toronto,9647.41,709.3470570250014,2023-04-12,4280,Ground Travel,Car,0.2,1929.482,Finance,Finance
2118,Quebec City,Kitchener,5.0,476.4817584973516,2023-04-02,1047,Accommodation,Lodging,0.08,0.4,Sales,Finance
2119,Calgary,Montreal,1648.17,444.1200777286873,2021-12-17,2604,Air Travel,Commercial Airline,0.16,263.7072,Marketing,Marketing
2120,Winnipeg,Quebec City,6709.13,211.3112988736882,2023-04-15,852,Ground Travel,Ferry,0.18,1207.6434,Sales,Marketing
2121,Edmonton,Edmonton,7842.99,756.6355480061437,2022-06-01,3212,Ground Travel,Train,0.15,1176.4485,HR,Sales
2122,Quebec City,Toronto,7807.9,459.9107297913245,2023-03-30,3096,Ground Travel,Train,0.15,1171.185,Finance,IT
2123,Quebec City,Calgary,5.0,748.6756674336351,2022-06-03,2484,Accommodation,AirBnB,0.09,0.44999999999999996,HR,IT
2124,Ottawa,Ottawa,10.0,770.9379896226211,2022-06-21,4223,Accommodation,Hotel,0.1,1.0,Marketing,Sales
2125,Winnipeg,Kitchener,2.0,289.45913189128396,2021-06-21,61,Accommodation,Lodging,0.08,0.16,Finance,IT
2126,Quebec City,Winnipeg,7482.86,630.4740139010586,2021-03-03,1054,Ground Travel,Car,0.2,1496.5720000000001,Finance,Finance
2127,Toronto,Calgary,5.0,618.1011033773843,2020-01-21,669,Accommodation,Hotel,0.1,0.5,HR,IT
2128,Ottawa,Kitchener,6.0,417.82882368589094,2023-11-06,2127,Accommodation,Green Accommodation,0.05,0.30000000000000004,Sales,HR
2129,Edmonton,Hamilton,1020.6,450.67270578580843,2022-04-07,1303,Ground Travel,Car,0.2,204.12,Finance,HR
2130,Quebec City,Toronto,7303.93,770.8866420108873,2022-01-18,333,Ground Travel,Ferry,0.18,1314.7074,Marketing,Finance
2131,Quebec City,Kitchener,6264.11,827.0046968360115,2020-06-18,178,Ground Travel,Ferry,0.18,1127.5397999999998,Marketing,HR
2132,Ottawa,Kitchener,3.0,593.0061576378514,2023-06-21,3024,Accommodation,Lodging,0.08,0.24,Marketing,HR
2133,Hamilton,Montreal,6521.66,664.8392709001201,2020-08-16,3543,Ground Travel,Ferry,0.18,1173.8988,Finance,IT
2134,Kitchener,Quebec City,8.0,293.63926785237436,2020-10-05,3961,Accommodation,Lodging,0.08,0.64,Finance,HR
2135,Toronto,Winnipeg,535.76,738.5598191620761,2022-02-02,766,Ground Travel,Ferry,0.18,96.43679999999999,HR,IT
2136,Vancouver,Quebec City,5.0,451.9858184777245,2022-04-01,3094,Accommodation,AirBnB,0.09,0.44999999999999996,Sales,HR
2137,Kitchener,Calgary,6.0,294.86511685905526,2021-03-02,1376,Accommodation,AirBnB,0.09,0.54,HR,HR
2138,Calgary,Hamilton,4.0,176.87997013119812,2021-07-12,440,Accommodation,Lodging,0.08,0.32,Finance,HR
2139,Montreal,Calgary,9.0,614.3583590490348,2020-06-23,1936,Accommodation,Hotel,0.1,0.9,Marketing,Finance
2140,Quebec City,Winnipeg,8919.64,311.1414433737663,2022-04-16,194,Air Travel,Commercial Airline,0.16,1427.1424,Marketing,Finance
2141,Montreal,Montreal,1806.88,761.2373111549697,2021-08-01,1844,Air Travel,Commercial Airline,0.16,289.10080000000005,IT,Finance
2142,Edmonton,Hamilton,1112.01,726.4651964518397,2023-06-11,3764,Air Travel,Private Jet,0.27,300.2427,Finance,Sales
2143,Vancouver,Winnipeg,9227.17,193.65097969392468,2021-02-25,3777,Air Travel,Private Jet,0.27,2491.3359,Sales,Finance
2144,Winnipeg,Toronto,884.11,815.3003894339461,2023-07-03,2420,Air Travel,Private Jet,0.27,238.70970000000003,Marketing,Marketing
2145,Hamilton,Edmonton,9701.91,997.8049622829199,2023-09-10,4135,Air Travel,Private Jet,0.27,2619.5157,Sales,Finance
2146,Toronto,Quebec City,6970.28,414.9673271189444,2020-07-03,2504,Ground Travel,Train,0.15,1045.542,Marketing,Sales
2147,Toronto,Quebec City,6.0,895.1136847043684,2023-11-04,3474,Accommodation,Hotel,0.1,0.6000000000000001,IT,IT
2148,Calgary,Montreal,7.0,441.6280806587842,2023-06-09,1728,Accommodation,Lodging,0.08,0.56,Marketing,Sales
2149,Ottawa,Edmonton,1.0,171.41828684458244,2020-02-25,3081,Accommodation,Hotel,0.1,0.1,IT,Marketing
2150,Edmonton,Vancouver,175.31,456.6095191339894,2020-02-25,4929,Ground Travel,Ferry,0.18,31.555799999999998,Finance,Marketing
2151,Quebec City,Winnipeg,7642.05,225.89742984244057,2020-08-26,1453,Air Travel,Private Jet,0.27,2063.3535,Marketing,Marketing
2152,Edmonton,Quebec City,3888.02,629.3275005587245,2021-01-31,3589,Ground Travel,Car,0.2,777.604,Finance,Marketing
2153,Edmonton,Quebec City,2393.48,981.1524166778574,2023-12-10,639,Ground Travel,Ferry,0.18,430.8264,Finance,IT
2154,Toronto,Kitchener,9392.71,229.46201343048773,2022-04-02,103,Ground Travel,Ferry,0.18,1690.6877999999997,IT,Marketing
2155,Kitchener,Winnipeg,8.0,863.6798030113381,2021-09-21,1355,Accommodation,AirBnB,0.09,0.72,Sales,Sales
2156,Ottawa,Toronto,1123.64,704.4409432358334,2022-01-31,439,Air Travel,Private Jet,0.27,303.38280000000003,Finance,HR
2157,Hamilton,Edmonton,586.25,615.0195392290401,2023-03-28,4159,Ground Travel,Car,0.2,117.25,IT,Sales
2158,Ottawa,Hamilton,8.0,851.5305374963023,2020-02-02,313,Accommodation,Lodging,0.08,0.64,Marketing,Sales
2159,Winnipeg,Vancouver,4470.77,967.9945909656622,2020-06-28,3399,Ground Travel,Car,0.2,894.1540000000001,Sales,Finance
2160,Calgary,Montreal,3015.67,769.0112812428143,2020-08-23,368,Ground Travel,Car,0.2,603.134,IT,Marketing
2161,Calgary,Quebec City,10.0,611.4847238723469,2021-01-18,291,Accommodation,AirBnB,0.09,0.8999999999999999,HR,Marketing
2162,Calgary,Ottawa,605.85,611.0128454184244,2022-12-09,4122,Air Travel,Private Jet,0.27,163.57950000000002,Finance,Marketing
2163,Hamilton,Edmonton,4005.76,392.6206038838516,2023-06-18,484,Ground Travel,Train,0.15,600.864,Marketing,Finance
2164,Hamilton,Vancouver,6.0,135.10135131497205,2021-10-06,2468,Accommodation,Lodging,0.08,0.48,Sales,Sales
2165,Winnipeg,Calgary,5356.22,852.755263786102,2022-01-22,108,Ground Travel,Car,0.2,1071.2440000000001,HR,Sales
2166,Hamilton,Hamilton,4995.14,543.0456035463694,2023-09-14,1996,Ground Travel,Ferry,0.18,899.1252000000001,HR,IT
2167,Calgary,Hamilton,4398.85,115.49252620688534,2022-11-17,2590,Ground Travel,Ferry,0.18,791.793,Marketing,Finance
2168,Winnipeg,Edmonton,776.41,725.6913049986653,2020-03-18,1265,Air Travel,Commercial Airline,0.16,124.2256,Finance,IT
2169,Kitchener,Kitchener,878.88,113.16813498395975,2020-10-21,2836,Air Travel,Commercial Airline,0.16,140.6208,IT,Sales
2170,Edmonton,Hamilton,1.0,435.41090037551726,2023-06-11,922,Accommodation,AirBnB,0.09,0.09,HR,Sales
2171,Calgary,Ottawa,5974.85,271.83543176778653,2021-07-03,4306,Air Travel,Private Jet,0.27,1613.2095000000002,HR,Finance
2172,Winnipeg,Toronto,3.0,582.5608563813821,2020-08-09,2411,Accommodation,Lodging,0.08,0.24,Marketing,IT
2173,Winnipeg,Ottawa,4975.35,523.1745061841499,2020-01-04,2095,Ground Travel,Car,0.2,995.0700000000002,IT,IT
2174,Montreal,Montreal,10.0,788.6011403314614,2023-03-31,32,Accommodation,Hotel,0.1,1.0,Finance,IT
2175,Calgary,Winnipeg,217.03,608.7666804438846,2020-12-23,1581,Ground Travel,Ferry,0.18,39.0654,HR,Marketing
2176,Montreal,Ottawa,2149.58,240.58132581320172,2020-01-16,1841,Air Travel,Private Jet,0.27,580.3866,Marketing,HR
2177,Montreal,Ottawa,8385.9,161.54638547100683,2023-08-08,4221,Ground Travel,Car,0.2,1677.18,Marketing,IT
2178,Toronto,Ottawa,5.0,992.0988027533485,2020-02-22,4798,Accommodation,Green Accommodation,0.05,0.25,IT,IT
2179,Montreal,Edmonton,1.0,316.1909175793559,2021-08-29,4070,Accommodation,Green Accommodation,0.05,0.05,Sales,IT
2180,Toronto,Quebec City,6578.67,766.2379694103086,2021-08-29,1939,Ground Travel,Car,0.2,1315.7340000000002,HR,HR
2181,Calgary,Quebec City,2386.01,505.6926623324054,2021-07-11,2378,Air Travel,Private Jet,0.27,644.2227000000001,HR,IT
2182,Montreal,Calgary,3.0,398.3654862534487,2021-05-09,17,Accommodation,Green Accommodation,0.05,0.15000000000000002,HR,Marketing
2183,Edmonton,Calgary,8222.35,954.454203502585,2022-08-21,1172,Air Travel,Private Jet,0.27,2220.0345,IT,Sales
2184,Vancouver,Quebec City,7.0,122.77835288674297,2020-11-28,3896,Accommodation,AirBnB,0.09,0.63,IT,IT
2185,Winnipeg,Calgary,7603.69,228.69791124315492,2023-02-09,4790,Ground Travel,Car,0.2,1520.738,Marketing,Sales
2186,Ottawa,Calgary,3.0,755.9298445427233,2021-01-10,1546,Accommodation,Lodging,0.08,0.24,IT,IT
2187,Hamilton,Quebec City,7.0,855.1317347530689,2023-07-08,2771,Accommodation,Green Accommodation,0.05,0.35000000000000003,HR,Finance
2188,Vancouver,Kitchener,1804.09,625.551035721959,2022-12-01,1277,Ground Travel,Car,0.2,360.818,Sales,HR
2189,Ottawa,Winnipeg,7306.8,803.4330982350432,2021-04-26,2965,Ground Travel,Train,0.15,1096.02,Sales,IT
2190,Ottawa,Vancouver,4.0,940.5411120576786,2023-12-28,2340,Accommodation,AirBnB,0.09,0.36,IT,IT
2191,Calgary,Quebec City,4.0,329.6634493616457,2021-07-25,1416,Accommodation,Lodging,0.08,0.32,Marketing,Sales
2192,Edmonton,Edmonton,1.0,149.8708121818972,2020-09-18,4741,Accommodation,Hotel,0.1,0.1,HR,Marketing
2193,Vancouver,Edmonton,1411.1,621.8069232166085,2021-12-06,429,Air Travel,Private Jet,0.27,380.997,Finance,IT
2194,Hamilton,Hamilton,3.0,669.8386802215877,2023-08-18,2379,Accommodation,Hotel,0.1,0.30000000000000004,IT,Sales
2195,Winnipeg,Vancouver,1.0,711.6291538380079,2022-07-09,33,Accommodation,Green Accommodation,0.05,0.05,HR,HR
2196,Edmonton,Ottawa,5132.18,119.91886986913262,2022-02-21,2317,Air Travel,Private Jet,0.27,1385.6886000000002,HR,IT
2197,Montreal,Toronto,6.0,424.2199904952726,2023-03-09,3752,Accommodation,Green Accommodation,0.05,0.30000000000000004,Finance,IT
2198,Vancouver,Ottawa,3.0,735.6474292407639,2020-04-29,3723,Accommodation,Green Accommodation,0.05,0.15000000000000002,HR,Marketing
2199,Winnipeg,Montreal,1627.99,262.9384125020663,2023-12-05,4883,Ground Travel,Train,0.15,244.1985,Sales,IT
2200,Hamilton,Montreal,3.0,382.18524898912005,2022-12-02,2521,Accommodation,Green Accommodation,0.05,0.15000000000000002,HR,Sales
2201,Quebec City,Montreal,7142.23,693.502420868852,2021-12-01,2096,Air Travel,Commercial Airline,0.16,1142.7567999999999,Sales,Finance
2202,Quebec City,Winnipeg,656.24,171.44126737019508,2023-09-27,2883,Ground Travel,Car,0.2,131.24800000000002,IT,Finance
2203,Edmonton,Montreal,4047.42,526.2577144766755,2020-04-01,764,Air Travel,Commercial Airline,0.16,647.5872,Sales,Finance
2204,Hamilton,Winnipeg,6932.36,681.8589525591816,2020-05-16,1591,Ground Travel,Ferry,0.18,1247.8247999999999,Sales,Finance
2205,Quebec City,Montreal,8159.82,312.2754258066708,2023-02-03,3434,Ground Travel,Ferry,0.18,1468.7676,Sales,HR
2206,Toronto,Calgary,5826.83,977.8020176251996,2022-06-29,3644,Air Travel,Private Jet,0.27,1573.2441000000001,HR,Sales
2207,Ottawa,Toronto,10.0,295.34826010669786,2021-12-15,51,Accommodation,AirBnB,0.09,0.8999999999999999,Finance,Marketing
2208,Calgary,Edmonton,7280.52,224.21966522280877,2020-01-03,2498,Air Travel,Private Jet,0.27,1965.7404000000001,IT,Marketing
2209,Calgary,Vancouver,2.0,530.8987322530859,2022-01-14,123,Accommodation,Hotel,0.1,0.2,IT,Marketing
2210,Kitchener,Winnipeg,7683.59,309.4962021059081,2023-06-13,4059,Air Travel,Commercial Airline,0.16,1229.3744000000002,Sales,HR
2211,Toronto,Edmonton,1470.95,632.770666433524,2022-01-21,1493,Ground Travel,Ferry,0.18,264.771,Sales,IT
2212,Calgary,Kitchener,8116.45,715.4238948838288,2023-06-01,2650,Ground Travel,Train,0.15,1217.4675,IT,IT
2213,Calgary,Toronto,8937.86,641.6414076846245,2023-08-26,2487,Air Travel,Commercial Airline,0.16,1430.0576,IT,Sales
2214,Ottawa,Kitchener,4.0,714.5046438789302,2021-12-22,461,Accommodation,Hotel,0.1,0.4,HR,Sales
2215,Toronto,Vancouver,7665.42,586.7916192595651,2023-12-20,2838,Air Travel,Commercial Airline,0.16,1226.4672,IT,Sales
2216,Winnipeg,Kitchener,3.0,600.1420677626188,2023-12-21,4993,Accommodation,AirBnB,0.09,0.27,HR,HR
2217,Calgary,Quebec City,5.0,214.17095810882552,2021-06-16,3658,Accommodation,Hotel,0.1,0.5,Marketing,Sales
2218,Vancouver,Winnipeg,8.0,490.47811218847147,2021-06-03,2948,Accommodation,AirBnB,0.09,0.72,Sales,Finance
2219,Kitchener,Winnipeg,2585.59,547.7201986875152,2021-10-10,4356,Ground Travel,Train,0.15,387.8385,IT,Finance
2220,Toronto,Montreal,3.0,758.135082938755,2023-09-02,1837,Accommodation,Hotel,0.1,0.30000000000000004,Finance,Marketing
2221,Ottawa,Kitchener,1.0,458.0926732026662,2020-04-18,4036,Accommodation,Lodging,0.08,0.08,HR,Sales
2222,Toronto,Edmonton,7.0,716.1670258074236,2023-12-30,3753,Accommodation,Green Accommodation,0.05,0.35000000000000003,Finance,Finance
2223,Quebec City,Edmonton,463.6,387.3483861357668,2023-04-06,2034,Ground Travel,Car,0.2,92.72000000000001,HR,HR
2224,Edmonton,Calgary,3514.78,789.4404367677301,2023-01-26,1067,Air Travel,Commercial Airline,0.16,562.3648000000001,Finance,Sales
2225,Vancouver,Hamilton,4187.12,120.84242072050179,2023-07-15,3999,Ground Travel,Car,0.2,837.424,HR,IT
2226,Winnipeg,Kitchener,8808.1,332.8713608293481,2023-12-02,2810,Ground Travel,Car,0.2,1761.6200000000001,HR,Marketing
2227,Montreal,Kitchener,9727.25,179.44514760262462,2020-03-07,157,Ground Travel,Train,0.15,1459.0874999999999,Finance,Marketing
2228,Kitchener,Vancouver,1685.51,998.8244113914311,2021-03-15,2258,Air Travel,Private Jet,0.27,455.08770000000004,Marketing,Marketing
2229,Quebec City,Ottawa,1.0,261.9901054709305,2021-03-30,3399,Accommodation,Lodging,0.08,0.08,Sales,Finance
2230,Edmonton,Calgary,5.0,124.07383117540793,2021-08-14,1679,Accommodation,Hotel,0.1,0.5,HR,HR
2231,Hamilton,Edmonton,2057.18,462.83491077310083,2023-12-06,2405,Ground Travel,Car,0.2,411.436,Marketing,Marketing
2232,Montreal,Winnipeg,6.0,498.6364460494903,2022-01-13,629,Accommodation,Lodging,0.08,0.48,Sales,HR
2233,Calgary,Vancouver,3074.69,862.697090105223,2020-01-18,1187,Air Travel,Commercial Airline,0.16,491.9504,IT,Marketing
2234,Kitchener,Calgary,8882.19,723.2189517963695,2020-10-21,1679,Ground Travel,Car,0.2,1776.438,HR,HR
2235,Edmonton,Hamilton,9276.64,133.12758063031583,2022-03-08,3741,Ground Travel,Train,0.15,1391.4959999999999,HR,Finance
2236,Calgary,Calgary,7889.75,658.3974849562004,2022-04-05,1785,Air Travel,Commercial Airline,0.16,1262.3600000000001,Finance,Finance
2237,Quebec City,Edmonton,6.0,313.12835705332617,2021-07-23,1617,Accommodation,Hotel,0.1,0.6000000000000001,Finance,Finance
2238,Vancouver,Ottawa,2265.14,312.557246108003,2023-06-07,4,Ground Travel,Ferry,0.18,407.7252,IT,Finance
2239,Quebec City,Toronto,809.42,748.389020601775,2020-12-06,4520,Air Travel,Commercial Airline,0.16,129.50719999999998,Marketing,IT
2240,Edmonton,Toronto,3.0,809.3808967658395,2020-10-26,2086,Accommodation,Lodging,0.08,0.24,Marketing,IT
2241,Toronto,Calgary,10.0,816.8858868172136,2021-11-26,441,Accommodation,Lodging,0.08,0.8,Sales,IT
2242,Quebec City,Kitchener,7215.66,471.70479025035394,2020-10-25,4862,Air Travel,Commercial Airline,0.16,1154.5056,Marketing,IT
2243,Calgary,Toronto,9876.81,366.2933392446879,2020-10-11,3091,Ground Travel,Ferry,0.18,1777.8257999999998,Marketing,IT
2244,Hamilton,Kitchener,3226.06,154.73815734149332,2020-03-23,3640,Ground Travel,Train,0.15,483.909,IT,Marketing
2245,Montreal,Vancouver,1862.56,313.35342345932713,2023-01-23,2259,Ground Travel,Train,0.15,279.38399999999996,Sales,Sales
2246,Quebec City,Toronto,1963.4,227.52615374973294,2022-12-10,1052,Ground Travel,Ferry,0.18,353.412,Marketing,HR
2247,Kitchener,Edmonton,7426.15,899.4971151999695,2023-07-23,2866,Air Travel,Commercial Airline,0.16,1188.184,IT,HR
2248,Ottawa,Montreal,4649.35,483.44464041235625,2020-09-24,709,Ground Travel,Train,0.15,697.4025,IT,Finance
2249,Edmonton,Quebec City,7.0,613.3951526061082,2023-06-23,831,Accommodation,Lodging,0.08,0.56,Sales,Marketing
2250,Quebec City,Calgary,3520.23,940.4826033267962,2021-08-07,1096,Air Travel,Commercial Airline,0.16,563.2368,IT,Finance
2251,Kitchener,Kitchener,2291.79,881.4966793241128,2023-05-30,605,Ground Travel,Train,0.15,343.76849999999996,Sales,Marketing
2252,Hamilton,Calgary,4.0,547.0344361797975,2022-02-23,1221,Accommodation,Lodging,0.08,0.32,Marketing,IT
2253,Calgary,Kitchener,7602.34,837.3925385238741,2023-01-28,565,Ground Travel,Ferry,0.18,1368.4212,Marketing,HR
2254,Edmonton,Winnipeg,2142.61,955.2358190657737,2023-12-26,3859,Air Travel,Commercial Airline,0.16,342.8176,IT,Marketing
2255,Ottawa,Winnipeg,1.0,663.839226986358,2023-01-24,3004,Accommodation,Hotel,0.1,0.1,Finance,Finance
2256,Winnipeg,Calgary,3274.66,821.021629698088,2023-06-21,3315,Ground Travel,Ferry,0.18,589.4387999999999,HR,IT
2257,Calgary,Montreal,10.0,134.41254968711985,2023-08-11,3193,Accommodation,Green Accommodation,0.05,0.5,HR,HR
2258,Toronto,Montreal,9.0,984.674059274277,2020-05-15,646,Accommodation,Green Accommodation,0.05,0.45,IT,HR
2259,Vancouver,Calgary,8.0,514.3046832896765,2022-08-15,793,Accommodation,Green Accommodation,0.05,0.4,Finance,HR
2260,Toronto,Kitchener,5865.23,239.13440572242837,2022-02-10,3672,Air Travel,Private Jet,0.27,1583.6121,Sales,Sales
2261,Kitchener,Calgary,5.0,777.9395591500225,2021-07-04,1958,Accommodation,Green Accommodation,0.05,0.25,HR,IT
2262,Vancouver,Calgary,1549.77,369.19500211107567,2021-09-13,2627,Air Travel,Commercial Airline,0.16,247.9632,Finance,IT
2263,Quebec City,Quebec City,1638.65,615.8377208081577,2022-12-20,3094,Ground Travel,Train,0.15,245.7975,Sales,HR
2264,Montreal,Calgary,4.0,655.6603549124736,2022-03-02,4632,Accommodation,AirBnB,0.09,0.36,Sales,HR
2265,Edmonton,Toronto,6778.52,347.6023341176942,2020-02-08,887,Ground Travel,Train,0.15,1016.778,IT,Marketing
2266,Calgary,Toronto,1103.31,844.8208002185168,2020-03-31,654,Ground Travel,Ferry,0.18,198.5958,Finance,Sales
2267,Calgary,Calgary,8903.32,471.3233818623405,2020-07-25,1970,Ground Travel,Ferry,0.18,1602.5975999999998,Sales,Sales
2268,Ottawa,Hamilton,5.0,634.7664470601778,2021-04-27,425,Accommodation,Green Accommodation,0.05,0.25,Marketing,HR
2269,Calgary,Toronto,7765.57,127.08317865090284,2021-08-17,4583,Air Travel,Private Jet,0.27,2096.7039,Marketing,Sales
2270,Montreal,Edmonton,5.0,977.3609250839507,2020-06-03,3448,Accommodation,AirBnB,0.09,0.44999999999999996,Sales,HR
2271,Calgary,Ottawa,2.0,266.1288706398609,2022-08-01,2154,Accommodation,Lodging,0.08,0.16,Marketing,Marketing
2272,Quebec City,Winnipeg,2.0,622.7416391301828,2023-10-17,2932,Accommodation,AirBnB,0.09,0.18,HR,Marketing
2273,Edmonton,Kitchener,3764.56,737.0066407284792,2020-09-01,4326,Ground Travel,Ferry,0.18,677.6207999999999,IT,Marketing
2274,Edmonton,Ottawa,1912.99,678.8337955910315,2023-05-04,2414,Ground Travel,Ferry,0.18,344.3382,IT,IT
2275,Calgary,Kitchener,6.0,379.4453352642659,2021-07-26,150,Accommodation,Hotel,0.1,0.6000000000000001,Finance,Marketing
2276,Ottawa,Quebec City,7304.69,744.4997140214092,2021-04-29,675,Ground Travel,Ferry,0.18,1314.8441999999998,Marketing,IT
